Name	Current price	Original price	Link	Rating	Rate Count
PC GAMING CORSAIR i5 XT 4070 (i5-12400F, RTX 4070 OC 12G, Ram 32GB DDR5, SSD 512GB, 750W)	31.450.000 VND	Not on discount	https://memoryzone.com.vn/pc-gaming-corsair-i5-xt-4070	0	0
PC ASUS PRIME (i5-14400F, RTX 4070 12G, Ram 32GB, SSD 512GB, 750W)	32.990.000 VND	35.990.000 VND	https://memoryzone.com.vn/pc-asus-prime	0	0
PC CREATOR i5-4070S (i5-14500, RTX 4070 SUPER 12G, Ram 32GB, SSD 512GB, 750W)	36.590.000 VND	37.990.000 VND	https://memoryzone.com.vn/pc-creator-i5-4070	0	0
PC GAMING-AAA R7-7600 (R7 7800X3D, RX 7600 OC 8GB, Ram 32GB, SSD 512GB, 850W)	37.650.000 VND	38.750.000 VND	https://memoryzone.com.vn/pc-gaming-aaa-r7-7600	0	0
PC Gaming MSI PROJECT ZERO 5 (i5-14600K, RTX 4060 Ti 16G, Ram 32GB DDR5, SSD 500G, 850W)	40.990.000 VND	42.000.000 VND	https://memoryzone.com.vn/pc-gaming-msi-project-zero-5-i5-14600k-rtx-4060-ti-16g	0	0
PC GAMING-AAA i5K-4070S (i5-14600K, RTX 4070 SUPER 12GB, Ram 32GB, SSD 512GB, 850W)	42.890.000 VND	44.990.000 VND	https://memoryzone.com.vn/pc-gaming-aaa-i5k-4070s	5	1
PC CREATOR i5-4070Ti (i5-14500, RTX 4070Ti 12G, Ram 32GB, SSD 512GB, 750W)	43.990.000 VND	49.990.000 VND	https://memoryzone.com.vn/pc-creator-i5-4070ti	0	0
PC Gaming PANO I5-4070S (i5-14600K, RTX 4070 SUPER 12GB, RAM 32GB, SSD 512GB, 850W)	46.390.000 VND	Not on discount	https://memoryzone.com.vn/pc-gaming-pano-i5-4070s	0	0
PC Gaming MSI i5-4070Ti (i5-14600K, RTX 4070Ti OC 12G, Ram 32GB DDR5, SSD 500G, 850W)	46.590.000 VND	49.990.000 VND	https://memoryzone.com.vn/pc-gaming-msi-i5-4070ti	0	0
PC RENDER i9-3060 (i9-14900K, RTX 3060 OC 12GB, Ram 64GB DDR5, SSD 2TB, 1000W)	48.790.000 VND	49.900.000 VND	https://memoryzone.com.vn/pc-render-i9-4070tis	0	0
PC GAMING ASUS TUF (i5-14600K, RTX 4070 Ti Super 16G, Ram 32GB, SSD 1TB, 850W)	54.990.000 VND	56.990.000 VND	https://memoryzone.com.vn/pc-gaming-asus-tuf	0	0
PC RENDER i7-4070 Ti (i7-14700K, RTX 4070 Ti 16GB, Ram 32GB DDR5, SSD 1TB, 1000W)	55.290.000 VND	60.000.000 VND	https://memoryzone.com.vn/pc-render-i7-g14-4070ti	0	0
PC GAMING-AAA i7F-4070Ti (i7-14700KF, RTX 4070Ti 12G, Ram 32GB, SSD 1TB, 850W)	55.490.000 VND	57.990.000 VND	https://memoryzone.com.vn/pc-gaming-aaa-i7f-4070ti	0	0
PC GAMING-AAA I7-4070Ti (i7-14700KF, RTX 4070Ti OC 12GB, Ram 32GB, SSD 1TB, 850W)	55.990.000 VND	59.990.000 VND	https://memoryzone.com.vn/pc-gaming-aaa-i7-4070ti	5	2
PC RENDER R9-4070S (R9-7950X, RTX 4070 Super 12G, Ram 64GB, SSD 2TB, 1000W)	59.390.000 VND	65.000.000 VND	https://memoryzone.com.vn/pc-render-r9-4070s-r9-7950x-rtx-4070-super	0	0
PC GAMING-AAA I9F G14-4070TI (i9-14900KF, RTX 4070Ti 12GB, Ram 64GB, SSD 1TB, 850W)	61.490.000 VND	65.000.000 VND	https://memoryzone.com.vn/pc-gaming-aaa-i9f-g14-4070ti	0	0
PC ASUS ProArt (i7-14700K, RTX 4070 Ti OC 12G, Ram 32GB, SSD 1TB, 1000W)	63.500.000 VND	65.000.000 VND	https://memoryzone.com.vn/pc-gaming-asus-proart-i7-14700k-rtx-4070-ti	0	0
PC RENDER i9-4090 (i9-14900K, RTX 4090 OC 24GB, Ram 64GB DDR5, SSD 1TB, 1200W)	107.990.000 VND	109.000.000 VND	https://memoryzone.com.vn/pc-render-i9-4090	0	0
PC GAMING ASUS ROG (i7-14700K, RTX 4090 24G, Ram 64GB, SSD 1TB, 1000W)	111.000.000 VND	115.000.000 VND	https://memoryzone.com.vn/pc-gaming-asus-rog	0	0
PC GAMING CORSAIR i9 (i9-14900K, RTX 4090 OC 24G, Ram 64GB DDR5, SSD 1TB, 1000W)	117.000.000 VND	Not on discount	https://memoryzone.com.vn/pc-gaming-corsair-i9-4090	5	4
